Date,Open,High,Low,Close,Volume,Adj Close
2016-06-24,31.799999,32.32,31.40,31.549999,37044100,31.549999
2016-06-23,32.580002,33.00,32.50,32.990002,21834100,32.990002
2016-06-22,32.299999,32.630001,32.25,32.290001,17959700,32.290001
2016-06-21,32.259998,32.380001,32.09,32.32,15308600,32.32
2016-06-20,32.07,32.439999,32.009998,32.169998,21541100,32.169998
2016-06-17,31.73,31.809999,31.469999,31.76,27047900,31.76
2016-06-16,31.440001,31.77,31.219999,31.690001,18547900,31.690001
2016-06-15,32.25,32.259998,31.59,31.610001,23525500,31.610001
2016-06-14,32.009998,32.240002,31.790001,32.139999,18701800,32.139999
2016-06-13,32.049999,32.50,32.040001,32.169998,22922900,32.169998
2016-06-10,31.700001,32.240002,31.65,32.040001,35569500,32.040001
2016-06-09,31.68,32.00,31.68,31.940001,11234500,31.940001
2016-06-08,31.799999,32.00,31.790001,31.889999,12643100,31.889999
2016-06-07,31.75,32.02,31.700001,31.879999,19269100,31.879999
2016-06-06,31.639999,31.82,31.58,31.68,15129400,31.68
2016-06-03,31.74,31.74,31.40,31.620001,15741800,31.620001
2016-06-02,31.559999,31.76,31.450001,31.76,13915400,31.76
2016-06-01,31.620001,31.719999,31.469999,31.66,17688400,31.66
2016-05-31,31.51,31.65,31.309999,31.59,22782800,31.59
2016-05-27,31.60,31.65,31.450001,31.57,13301500,31.57
2016-05-26,31.49,31.629999,31.40,31.49,12658000,31.49
2016-05-25,31.200001,31.57,31.15,31.389999,18359600,31.389999
2016-05-24,30.50,31.120001,30.450001,31.059999,23494700,31.059999
2016-05-23,30.23,30.48,30.129999,30.23,20809300,30.23
2016-05-20,29.73,30.379999,29.700001,30.15,22727400,30.15
2016-05-19,29.77,29.93,29.50,29.629999,21659100,29.629999
2016-05-18,30.030001,30.25,29.780001,29.99,22415000,29.99
2016-05-17,30.57,30.57,29.860001,29.98,25550200,29.98
2016-05-16,29.90,30.559999,29.879999,30.389999,21739000,30.389999
2016-05-13,29.860001,30.200001,29.84,29.91,19857600,29.91
2016-05-12,30.110001,30.24,29.57,29.76,20760200,29.76
2016-05-11,30.16,30.25,29.969999,30.059999,15662500,30.059999
2016-05-10,30.00,30.18,29.82,30.139999,16963100,30.139999
2016-05-09,30.08,30.17,29.76,29.799999,16813800,29.799999
2016-05-06,29.610001,30.110001,29.52,30.040001,19594200,30.040001
2016-05-05,29.870001,30.02,29.75,29.90,23393300,29.90
2016-05-04,30.17,30.209999,29.700001,29.85,23278800,29.85
2016-05-03,30.41,30.559999,30.09,30.360001,27111100,30.100001
2016-05-02,30.450001,30.690001,30.360001,30.610001,21086600,30.34786
2016-04-29,30.860001,30.870001,30.10,30.280001,36443700,30.020687
2016-04-28,31.450001,31.709999,31.030001,31.110001,25146400,30.843578
2016-04-27,31.25,31.799999,31.190001,31.75,20006200,31.478097
2016-04-26,31.389999,31.700001,31.17,31.40,20976400,31.131094
2016-04-25,31.360001,31.50,31.200001,31.389999,19315700,31.121179
2016-04-22,31.74,31.860001,31.219999,31.639999,29625600,31.369038
2016-04-21,31.940001,32.060001,31.809999,31.969999,28431400,31.696212
2016-04-20,31.32,32.259998,31.25,32.00,57629800,31.725956
2016-04-19,31.700001,31.809999,31.40,31.60,33619300,31.329382
2016-04-18,31.43,31.719999,31.379999,31.65,21566600,31.378953
2016-04-15,31.790001,31.889999,31.379999,31.459999,28782800,31.19058
2016-04-14,31.780001,31.889999,31.549999,31.799999,21620900,31.527668
2016-04-13,31.969999,32.18,31.950001,32.130001,19968100,31.854844
2016-04-12,31.879999,31.940001,31.379999,31.860001,16774200,31.587156
2016-04-11,31.90,32.34,31.66,31.67,19707700,31.398782
2016-04-08,31.76,32.02,31.48,31.629999,17031900,31.359124
2016-04-07,31.889999,31.90,31.35,31.549999,23738200,31.279809
2016-04-06,31.969999,32.23,31.77,32.080002,15740600,31.805273
2016-04-05,31.889999,32.119999,31.719999,31.90,20080000,31.626812
2016-04-04,32.200001,32.380001,31.74,32.00,21581600,31.725956
2016-04-01,32.27,32.470001,32.099998,32.450001,18049700,32.172103
2016-03-31,32.529999,32.66,32.32,32.349998,17880000,32.072957
2016-03-30,32.450001,32.75,32.290001,32.709999,16598000,32.429875
2016-03-29,31.93,32.439999,31.73,32.380001,15313200,32.102703
2016-03-28,31.870001,32.00,31.620001,31.90,11433000,31.626812
2016-03-24,31.870001,31.950001,31.700001,31.879999,14211900,31.606983
2016-03-23,32.470001,32.470001,31.98,32.00,18765300,31.725956
2016-03-22,32.16,32.459999,31.950001,32.32,22200400,32.043215
2016-03-21,32.23,32.419998,31.950001,32.34,21760900,32.063044
2016-03-18,32.16,32.689999,32.060001,32.68,49934200,32.400133
2016-03-17,31.76,32.169998,31.700001,31.98,22865300,31.706127
2016-03-16,31.49,31.799999,31.17,31.690001,26298400,31.418611
2016-03-15,31.34,31.65,31.059999,31.65,16927700,31.378953
2016-03-14,31.66,31.690001,31.299999,31.43,17438600,31.160838
2016-03-11,31.67,31.790001,31.530001,31.76,22811200,31.488012
2016-03-10,31.139999,31.40,30.379999,31.25,29584800,30.982379
2016-03-09,30.83,31.040001,30.67,30.870001,14707800,30.605634
2016-03-08,30.83,30.879999,30.379999,30.559999,19104900,30.298287
2016-03-07,30.59,31.120001,30.50,30.940001,18858200,30.675034
2016-03-04,30.50,30.860001,30.049999,30.629999,20356800,30.367688
2016-03-03,31.129999,31.35,30.540001,30.58,25625200,30.318117
2016-03-02,30.299999,30.870001,30.120001,30.540001,23779800,30.27846
2016-03-01,29.93,30.530001,29.75,30.370001,25502600,30.109916
2016-02-29,29.719999,30.139999,29.58,29.59,22903100,29.336595
2016-02-26,29.879999,30.08,29.700001,29.799999,19902200,29.544796
2016-02-25,29.32,29.620001,28.950001,29.620001,17571400,29.366339
2016-02-24,28.52,29.299999,28.379999,29.190001,21593600,28.940021
2016-02-23,29.299999,29.35,28.60,28.799999,26638200,28.55336
2016-02-22,29.110001,29.540001,29.00,29.35,23893100,29.098651
2016-02-19,29.200001,29.33,28.709999,28.709999,42056700,28.46413
2016-02-18,29.530001,29.76,29.379999,29.42,20623300,29.168051
2016-02-17,28.860001,29.620001,28.73,29.469999,27691700,29.217622
2016-02-16,28.75,28.950001,28.360001,28.780001,30705200,28.533532
