Date,Open,High,Low,Close,Volume,Adj Close
2016-06-24,135.660004,138.619995,135.149994,137.289993,4389300,137.289993
2016-06-23,139.350006,139.979996,138.009995,139.190002,2646800,139.190002
2016-06-22,138.449997,139.539993,137.630005,137.899994,2375200,137.899994
2016-06-21,139.199997,139.229996,138.070007,138.190002,2021400,138.190002
2016-06-20,139.220001,139.839996,138.139999,138.520004,3731700,138.520004
2016-06-17,138.759995,138.850006,136.550003,137.690002,4430900,137.690002
2016-06-16,137.210007,138.889999,136.380005,138.660004,3176100,138.660004
2016-06-15,137.740005,138.169998,137.050003,137.259995,2369400,137.259995
2016-06-14,137.880005,138.259995,137.339996,137.869995,2970700,137.244999
2016-06-13,139.00,140.130005,138.080002,138.089996,2813600,137.464002
2016-06-10,140.25,140.389999,138.639999,139.240005,2805800,138.608798
2016-06-09,140.490005,140.869995,139.539993,140.679993,3682400,140.042258
2016-06-08,137.270004,140.889999,137.00,140.399994,6180800,139.763528
2016-06-07,138.160004,138.50,136.880005,136.940002,2943200,136.319222
2016-06-06,136.919998,138.389999,136.509995,138.149994,2959900,137.523728
2016-06-03,135.610001,137.119995,135.149994,136.839996,3625600,136.219669
2016-06-02,134.259995,136.149994,134.009995,136.039993,4015000,135.423293
2016-06-01,133.580002,134.850006,133.020004,134.529999,2618000,133.920143
2016-05-31,134.600006,134.75,133.479996,133.669998,3634100,133.064041
2016-05-27,132.979996,134.529999,132.960007,134.00,1833400,133.392547
2016-05-26,133.50,133.960007,132.660004,132.979996,1499300,132.377167
2016-05-25,133.210007,134.300003,132.779999,133.419998,2211300,132.815174
2016-05-24,130.759995,132.990005,130.309998,132.589996,2702400,131.988935
2016-05-23,130.130005,131.199997,130.009995,130.419998,3036500,129.828774
2016-05-20,130.630005,131.789993,130.199997,130.940002,2538100,130.346421
2016-05-19,129.690002,131.119995,128.759995,130.00,2756000,129.41068
2016-05-18,129.110001,131.270004,128.929993,130.509995,2253800,129.918363
2016-05-17,130.570007,131.220001,128.990005,129.559998,2294500,128.972672
2016-05-16,128.75,130.860001,128.529999,130.639999,2466000,130.047778
2016-05-13,129.100006,130.029999,128.550003,129.00,3137300,128.415213
2016-05-12,131.00,131.289993,128.75,129.740005,3210400,129.151864
2016-05-11,133.740005,134.00,130.580002,130.690002,3450800,130.097554
2016-05-10,132.919998,133.600006,132.580002,133.570007,2223500,132.964504
2016-05-09,131.75,133.589996,131.570007,132.669998,2191800,132.068574
2016-05-06,132.089996,132.279999,130.600006,132.039993,2618600,131.441425
2016-05-05,132.050003,133.279999,131.850006,132.309998,2054700,131.710206
2016-05-04,131.020004,132.410004,130.589996,132.029999,2909300,131.431476
