Date,Open,High,Low,Close,Volume,Adj Close
2016-06-24,92.910004,94.660004,92.650002,93.400002,72894000,93.400002
2016-06-23,95.940002,96.290001,95.25,96.099998,31863500,96.099998
2016-06-22,96.25,96.889999,95.349998,95.550003,28971100,95.550003
2016-06-21,94.940002,96.349998,94.68,95.910004,35229500,95.910004
2016-06-20,96.00,96.57,95.029999,95.099998,33942300,95.099998
2016-06-17,96.620003,96.650002,95.300003,95.330002,60595000,95.330002
2016-06-16,96.449997,97.75,96.07,97.550003,31236300,97.550003
2016-06-15,97.82,98.410004,97.029999,97.139999,29254300,97.139999
2016-06-14,97.32,98.480003,96.75,97.459999,31870300,97.459999
2016-06-13,98.690002,99.120003,97.099998,97.339996,37612900,97.339996
2016-06-10,98.529999,99.349998,98.480003,98.830002,31462100,98.830002
2016-06-09,98.50,99.989998,98.459999,99.650002,26419600,99.650002
2016-06-08,99.019997,99.559998,98.68,98.940002,20812700,98.940002
2016-06-07,99.25,99.870003,98.959999,99.029999,22366400,99.029999
2016-06-06,97.989998,101.889999,97.550003,98.629997,23242200,98.629997
2016-06-03,97.790001,98.269997,97.449997,97.919998,28062900,97.919998
2016-06-02,97.599998,97.839996,96.629997,97.720001,40004100,97.720001
2016-06-01,99.019997,99.540001,98.330002,98.459999,29113400,98.459999
2016-05-31,99.599998,100.400002,98.82,99.860001,42084800,99.860001
2016-05-27,99.440002,100.470001,99.25,100.349998,36229500,100.349998
2016-05-26,99.68,100.730003,98.639999,100.410004,56093400,100.410004
2016-05-25,98.669998,99.739998,98.110001,99.620003,38168800,99.620003
2016-05-24,97.220001,98.089996,96.839996,97.900002,35036800,97.900002
2016-05-23,95.870003,97.190002,95.669998,96.43,37860500,96.43
2016-05-20,94.639999,95.43,94.519997,95.220001,31804600,95.220001
2016-05-19,94.639999,94.639999,93.57,94.199997,30342700,94.199997
2016-05-18,94.160004,95.209999,93.889999,94.559998,41923100,94.559998
2016-05-17,94.550003,94.699997,93.010002,93.489998,46507400,93.489998
2016-05-16,92.389999,94.389999,91.650002,93.879997,61140600,93.879997
2016-05-13,90.00,91.669998,90.00,90.519997,44188200,90.519997
2016-05-12,92.720001,92.779999,89.470001,90.339996,76109800,90.339996
2016-05-11,93.480003,93.57,92.459999,92.510002,28539900,92.510002
2016-05-10,93.330002,93.57,92.110001,93.419998,33592500,93.419998
2016-05-09,93.00,93.769997,92.589996,92.790001,32855300,92.790001
2016-05-06,93.370003,93.449997,91.849998,92.720001,43458200,92.720001
2016-05-05,94.00,94.07,92.68,93.239998,35890500,93.239998
2016-05-04,95.199997,95.900002,93.82,94.190002,41025500,93.620002
2016-05-03,94.199997,95.739998,93.68,95.18,56831300,94.604009
2016-05-02,93.970001,94.080002,92.400002,93.639999,48160100,93.073328
2016-04-29,93.989998,94.720001,92.510002,93.739998,68531500,93.172721
2016-04-28,97.610001,97.879997,94.25,94.830002,82242700,94.256129
2016-04-27,96.00,98.709999,95.68,97.82,114602100,97.228032
2016-04-26,103.910004,105.300003,103.910004,104.349998,56016200,103.718514
2016-04-25,105.00,105.650002,104.510002,105.080002,28031600,104.4441
2016-04-22,105.010002,106.480003,104.620003,105.68,33683100,105.040467
2016-04-21,106.93,106.93,105.519997,105.970001,31552500,105.328713
2016-04-20,106.639999,108.089996,106.059998,107.129997,30611000,106.481689
2016-04-19,107.879997,108.00,106.230003,106.910004,32384900,106.263027
2016-04-18,108.889999,108.949997,106.940002,107.480003,60821500,106.829577
2016-04-15,112.110001,112.300003,109.730003,109.849998,46939000,109.18523
2016-04-14,111.620003,112.389999,111.330002,112.099998,25473900,111.421614
2016-04-13,110.800003,112.339996,110.800003,112.040001,33257300,111.36198
2016-04-12,109.339996,110.50,108.660004,110.440002,27232300,109.771664
2016-04-11,108.970001,110.610001,108.830002,109.019997,29407500,108.360251
2016-04-08,108.910004,109.769997,108.169998,108.660004,23581700,108.002437
2016-04-07,109.949997,110.419998,108.120003,108.540001,31801900,107.88316
2016-04-06,110.230003,110.980003,109.199997,110.959999,26404100,110.288514
2016-04-05,109.510002,110.730003,109.419998,109.809998,26578700,109.145471
2016-04-04,110.419998,112.190002,110.269997,111.120003,37356200,110.447549
2016-04-01,108.779999,110.00,108.199997,109.989998,25874000,109.324382
2016-03-31,109.720001,109.900002,108.879997,108.989998,25888400,108.330434
2016-03-30,108.650002,110.419998,108.599998,109.559998,45601100,108.896984
2016-03-29,104.889999,107.790001,104.879997,107.68,31190100,107.028364
2016-03-28,106.00,106.190002,105.059998,105.190002,19411400,104.553435
2016-03-24,105.470001,106.25,104.889999,105.669998,26133000,105.030526
2016-03-23,106.480003,107.07,105.900002,106.129997,25703500,105.487741
2016-03-22,105.25,107.290001,105.209999,106.720001,32444400,106.074174
2016-03-21,105.93,107.650002,105.139999,105.910004,35502700,105.269079
2016-03-18,106.339996,106.50,105.190002,105.919998,44205200,105.279013
2016-03-17,105.519997,106.470001,104.959999,105.800003,34420700,105.159744
2016-03-16,104.610001,106.309998,104.589996,105.970001,38303500,105.328713
2016-03-15,103.959999,105.18,103.849998,104.580002,40067700,103.947125
2016-03-14,101.910004,102.910004,101.779999,102.519997,25076100,101.899587
2016-03-11,102.239998,102.279999,101.50,102.260002,27408200,101.641166
2016-03-10,101.410004,102.239998,100.150002,101.169998,33513600,100.557758
2016-03-09,101.309998,101.580002,100.269997,101.120003,27201700,100.508065
2016-03-08,100.779999,101.760002,100.400002,101.029999,31561900,100.418606
2016-03-07,102.389999,102.830002,100.959999,101.870003,35828900,101.253526
2016-03-04,102.370003,103.75,101.370003,103.010002,46055100,102.386627
2016-03-03,100.580002,101.709999,100.449997,101.50,36955700,100.885763
2016-03-02,100.510002,100.889999,99.639999,100.75,33169600,100.140301
2016-03-01,97.650002,100.769997,97.419998,100.529999,50407100,99.921631
2016-02-29,96.860001,98.230003,96.650002,96.690002,35216300,96.104873
2016-02-26,97.199997,98.019997,96.580002,96.910004,28991100,96.323543
2016-02-25,96.050003,96.760002,95.25,96.760002,27582700,96.174449
2016-02-24,93.980003,96.379997,93.32,96.099998,36255700,95.51844
2016-02-23,96.400002,96.50,94.550003,94.690002,31942600,94.116976
2016-02-22,96.309998,96.900002,95.919998,96.879997,34280800,96.293718
2016-02-19,96.00,96.760002,95.800003,96.040001,35374200,95.458805
2016-02-18,98.839996,98.889999,96.089996,96.260002,39021000,95.677475
2016-02-17,96.669998,98.209999,96.150002,98.120003,44863200,97.52622
2016-02-16,95.019997,96.849998,94.610001,96.639999,49057900,96.055173
2016-02-12,94.190002,94.50,93.010002,93.989998,40351400,93.421208
2016-02-11,93.790001,94.720001,92.589996,93.699997,50074700,93.132962
2016-02-10,95.919998,96.349998,94.099998,94.269997,42343600,93.699512
2016-02-09,94.290001,95.940002,93.93,94.989998,44331200,94.415156
2016-02-08,93.129997,95.699997,93.040001,95.010002,54021400,94.43504
2016-02-05,96.519997,96.919998,93.690002,94.019997,46418100,93.451025
2016-02-04,95.860001,97.330002,95.190002,96.599998,46471700,96.015414
2016-02-03,95.00,96.839996,94.080002,96.349998,45964300,95.250077
2016-02-02,95.419998,96.040001,94.279999,94.480003,37357200,93.401429
2016-02-01,96.470001,96.709999,95.400002,96.43,40943500,95.329165
2016-01-29,94.790001,97.339996,94.349998,97.339996,64416500,96.228773
2016-01-28,93.790001,94.519997,92.389999,94.089996,55678800,93.015874
2016-01-27,96.040001,96.629997,93.339996,93.419998,133369700,92.353525
2016-01-26,99.93,100.879997,98.07,99.989998,75077000,98.848522
2016-01-25,101.519997,101.529999,99.209999,99.440002,51794500,98.304805
2016-01-22,98.629997,101.459999,98.370003,101.419998,65800500,100.262198
2016-01-21,97.059998,97.879997,94.940002,96.300003,52161500,95.200652
2016-01-20,95.099998,98.190002,93.419998,96.790001,72334400,95.685056
2016-01-19,98.410004,98.650002,95.50,96.660004,53087700,95.556543
2016-01-15,96.199997,97.709999,95.360001,97.129997,79833900,96.021171
2016-01-14,97.959999,100.480003,95.739998,99.519997,63170100,98.383886
2016-01-13,100.32,101.190002,97.300003,97.389999,62439600,96.278205
2016-01-12,100.550003,100.690002,98.839996,99.959999,49154200,98.818866
2016-01-11,98.970001,99.059998,97.339996,98.529999,49739400,97.40519
2016-01-08,98.550003,99.110001,96.760002,96.959999,70798000,95.853114
2016-01-07,98.68,100.129997,96.43,96.449997,81094400,95.348934
2016-01-06,100.559998,102.370003,99.870003,100.699997,68457400,99.550416
2016-01-05,105.75,105.849998,102.410004,102.709999,55791000,101.537472
2016-01-04,102.610001,105.370003,102.00,105.349998,67649400,104.147334
