Date,Open,High,Low,Close,Volume,Adj Close
2016-06-24,49.810001,50.939999,49.52,49.830002,125445600,49.830002
2016-06-23,51.279999,52.060001,51.150002,51.91,28679600,51.91
2016-06-22,51.080002,51.459999,50.950001,50.990002,28713300,50.990002
2016-06-21,50.200001,51.43,50.16,51.189999,33989400,51.189999
2016-06-20,50.639999,50.830002,50.029999,50.07,35559500,50.07
2016-06-17,50.41,50.43,49.82,50.130001,45670500,50.130001
2016-06-16,49.52,50.470001,49.509998,50.389999,31101800,50.389999
2016-06-15,49.779999,50.119999,49.689999,49.689999,33559600,49.689999
2016-06-14,49.900002,50.099998,49.57,49.830002,42159100,49.830002
2016-06-13,49.580002,50.720001,49.060001,50.139999,82852600,50.139999
2016-06-10,51.049999,52.049999,51.040001,51.48,25698900,51.48
2016-06-09,52.00,52.00,51.490002,51.619999,20203000,51.619999
2016-06-08,52.02,52.439999,51.869999,52.040001,21089400,52.040001
2016-06-07,52.240002,52.73,52.099998,52.099998,20794000,52.099998
2016-06-06,51.990002,52.349998,51.889999,52.130001,18109300,52.130001
2016-06-03,52.380001,52.419998,51.599998,51.790001,23081300,51.790001
2016-06-02,52.639999,52.740002,51.84,52.48,22565300,52.48
2016-06-01,52.439999,52.950001,52.439999,52.849998,24772900,52.849998
2016-05-31,52.259998,53.00,52.080002,53.00,37137700,53.00
2016-05-27,51.919998,52.32,51.77,52.32,17653700,52.32
2016-05-26,51.93,51.98,51.360001,51.889999,24182900,51.889999
2016-05-25,51.919998,52.490002,51.790001,52.119999,24040200,52.119999
2016-05-24,50.700001,51.709999,50.400002,51.59,34621600,51.59
2016-05-23,50.599998,50.68,49.98,50.029999,25999700,50.029999
2016-05-20,50.48,51.220001,50.400002,50.619999,23692400,50.619999
2016-05-19,50.470001,50.619999,49.82,50.32,23842400,50.32
2016-05-18,50.48,51.139999,50.299999,50.810001,24907500,50.810001
2016-05-17,51.720001,51.73,50.360001,50.509998,27803500,50.509998
2016-05-16,50.799999,51.959999,50.75,51.830002,20032000,51.470002
2016-05-13,51.439999,51.900002,51.040001,51.080002,22592300,50.725211
2016-05-12,51.200001,51.810001,50.919998,51.509998,24102800,51.152221
2016-05-11,51.130001,51.779999,51.00,51.049999,24039100,50.695417
2016-05-10,50.330002,51.099998,50.189999,51.02,22891000,50.665626
2016-05-09,50.490002,50.59,50.00,50.07,17951600,49.722224
2016-05-06,49.919998,50.389999,49.66,50.389999,24787300,50.040001
2016-05-05,49.869999,50.299999,49.73,49.939999,25390700,49.593126
2016-05-04,49.84,50.060001,49.459999,49.869999,24257600,49.523612
2016-05-03,50.34,50.41,49.599998,49.779999,26460200,49.434237
2016-05-02,50.00,50.75,49.779999,50.610001,33114500,50.258474
2016-04-29,49.349998,50.25,49.349998,49.869999,48411700,49.523612
2016-04-28,50.619999,50.77,49.560001,49.900002,43134800,49.553407
2016-04-27,51.48,51.50,50.549999,50.939999,43369300,50.58618
2016-04-26,52.259998,52.349998,51.09,51.439999,33532600,51.082707
2016-04-25,51.779999,52.130001,51.630001,52.110001,33226900,51.748056
2016-04-22,51.91,52.43,50.77,51.779999,126834100,51.420346
2016-04-21,55.799999,56.23,55.419998,55.779999,38909100,55.392563
2016-04-20,56.290001,56.50,55.490002,55.59,36195700,55.203884
2016-04-19,56.630001,56.77,55.68,56.389999,29596800,55.998326
2016-04-18,55.490002,56.59,55.209999,56.459999,23786000,56.06784
2016-04-15,55.299999,55.919998,55.110001,55.650002,28793800,55.263468
2016-04-14,55.220001,55.580002,55.07,55.360001,20877100,54.975482
2016-04-13,55.119999,55.439999,54.889999,55.349998,20818000,54.965549
