Date,Open,High,Low,Close,Volume,Adj Close
2016-06-24,109.309998,112.419998,109.190002,111.019997,2375200,111.019997
2016-06-23,113.220001,113.900002,112.529999,113.849998,1132500,113.849998
2016-06-22,112.910004,113.07,111.720001,111.830002,1565800,111.830002
2016-06-21,112.910004,113.150002,112.459999,112.720001,1056100,112.720001
2016-06-20,112.629997,113.589996,112.510002,112.610001,1171200,112.610001
2016-06-17,113.07,113.099998,111.330002,111.860001,2102200,111.860001
2016-06-16,111.239998,112.790001,111.00,112.75,1143000,112.75
2016-06-15,112.879997,113.07,111.690002,111.809998,1174600,111.809998
2016-06-14,113.120003,113.25,112.25,112.550003,1530100,112.550003
2016-06-13,113.610001,114.559998,112.889999,113.00,1363400,113.00
2016-06-10,114.129997,114.410004,113.269997,113.809998,1203600,113.809998
2016-06-09,113.830002,114.389999,113.529999,114.220001,918800,114.220001
2016-06-08,113.550003,114.50,113.550003,114.220001,1280900,114.220001
2016-06-07,114.610001,115.010002,114.230003,114.580002,1888800,113.910001
2016-06-06,115.00,115.330002,114.120003,114.330002,1339200,113.661462
2016-06-03,114.120003,114.959999,113.279999,114.620003,1087400,113.949768
2016-06-02,114.760002,114.889999,114.209999,114.870003,1130800,114.198306
2016-06-01,113.75,114.870003,113.370003,114.839996,1398800,114.168475
2016-05-31,114.230003,115.00,113.489998,114.139999,2135700,113.472571
2016-05-27,113.610001,114.339996,113.550003,114.18,1031200,113.512338
2016-05-26,113.480003,113.760002,113.010002,113.599998,1205200,112.935728
2016-05-25,113.760002,114.379997,113.330002,113.540001,1180200,112.876081
2016-05-24,111.610001,113.50,111.50,113.440002,1386400,112.776667
2016-05-23,111.699997,112.190002,111.209999,111.389999,1110700,110.738651
2016-05-20,110.75,112.459999,110.480003,111.889999,1805800,111.235728
2016-05-19,110.529999,110.970001,109.860001,110.099998,1638300,109.456194
2016-05-18,110.269997,111.889999,109.980003,111.300003,1346700,110.649181
2016-05-17,112.080002,112.260002,110.099998,110.419998,1490500,109.774322
2016-05-16,112.260002,112.860001,111.940002,112.239998,1155000,111.58368
2016-05-13,112.830002,113.010002,111.93,112.669998,1608200,112.011166
2016-05-12,112.190002,113.040001,111.629997,112.639999,1274800,111.981342
2016-05-11,112.309998,113.120003,111.900002,111.970001,1519500,111.315262
2016-05-10,111.00,112.279999,110.739998,112.269997,1267100,111.613503
2016-05-09,110.110001,111.050003,110.010002,110.809998,942300,110.162041
2016-05-06,110.50,110.589996,109.730003,110.449997,1272700,109.804146
2016-05-05,110.389999,111.160004,110.269997,110.75,1590000,110.102394
2016-05-04,109.519997,110.190002,108.68,109.730003,1348400,109.088362
2016-05-03,109.68,110.690002,109.620003,110.330002,1256500,109.684852
2016-05-02,110.010002,111.269997,110.010002,110.910004,1413900,110.261463
2016-04-29,108.959999,110.120003,108.50,109.900002,1697600,109.257366
2016-04-28,108.720001,109.870003,108.370003,109.129997,1448300,108.491865
2016-04-27,110.129997,110.129997,108.879997,109.529999,2342000,108.889527
2016-04-26,110.629997,110.93,109.559998,109.970001,1614900,109.326957
2016-04-25,110.550003,110.650002,109.510002,110.339996,1482300,109.694788
2016-04-22,109.160004,111.169998,109.099998,110.839996,2023500,110.191865
2016-04-21,111.529999,112.370003,108.25,108.790001,5073700,108.153856
2016-04-20,116.629997,116.68,115.139999,115.800003,1962600,115.122868
2016-04-19,116.809998,117.239998,116.089996,116.269997,1216400,115.590113
2016-04-18,116.230003,116.330002,115.43,116.010002,2349800,115.331639
2016-04-15,115.739998,116.620003,115.349998,116.230003,1550600,115.550354
2016-04-14,115.870003,115.989998,115.099998,115.360001,1588300,114.685438
2016-04-13,115.870003,116.18,114.860001,115.959999,1483900,115.281928
2016-04-12,114.809998,115.290001,114.129997,115.190002,1749400,114.516434
2016-04-11,115.349998,116.279999,114.730003,114.779999,1176600,114.108828
2016-04-08,114.790001,116.010002,114.790001,115.230003,907000,114.556201
2016-04-07,115.580002,115.580002,114.360001,114.50,1294000,113.830467
2016-04-06,116.050003,116.379997,114.959999,115.93,1644700,115.252105
2016-04-05,117.07,117.839996,116.019997,116.129997,1215100,115.450932
2016-04-04,117.650002,118.279999,117.169998,117.559998,1096100,116.872571
2016-04-01,116.419998,117.550003,115.910004,117.400002,1479000,116.71351
2016-03-31,117.389999,117.610001,116.489998,116.709999,1111400,116.027543
2016-03-30,116.949997,117.699997,116.720001,117.43,1147600,116.743334
2016-03-29,116.209999,116.870003,115.769997,116.410004,1234100,115.729302
2016-03-28,116.110001,116.410004,115.57,116.25,884800,115.570233
2016-03-24,115.639999,115.919998,114.669998,115.389999,1476900,114.715262
2016-03-23,116.160004,116.459999,115.050003,115.889999,1458600,115.212338
2016-03-22,115.949997,116.779999,115.540001,116.059998,1528400,115.381342
2016-03-21,115.32,116.32,115.32,116.029999,1200600,115.351519
2016-03-18,115.989998,116.00,114.809998,115.760002,5239600,115.083101
2016-03-17,114.730003,116.169998,114.440002,115.830002,1518600,115.152691
2016-03-16,113.50,115.010002,113.50,114.68,1409000,114.009414
2016-03-15,112.230003,114.379997,112.080002,113.919998,1528400,113.253856
2016-03-14,113.650002,113.800003,112.279999,112.82,1732100,112.16029
2016-03-11,112.190002,113.669998,112.129997,113.639999,1978900,112.975495
2016-03-10,111.260002,112.360001,110.580002,111.529999,1683000,110.877832
2016-03-09,111.50,111.699997,110.830002,111.330002,1452000,110.679005
2016-03-08,109.459999,111.580002,109.459999,110.849998,1891900,110.201808
2016-03-07,110.019997,110.489998,109.559998,110.410004,1227000,109.157952
2016-03-04,110.379997,110.589996,109.059998,110.400002,1372900,109.148063
2016-03-03,109.919998,110.279999,108.629997,109.800003,1819400,108.554869
2016-03-02,110.059998,110.440002,109.68,110.199997,1521000,108.950327
2016-03-01,108.129997,110.129997,108.040001,110.129997,1651900,108.881121
2016-02-29,108.459999,108.720001,107.389999,107.519997,2923000,106.300718
2016-02-26,109.599998,109.800003,108.25,108.459999,1807700,107.23006
2016-02-25,108.790001,109.269997,108.220001,109.269997,1392900,108.030872
2016-02-24,107.300003,108.800003,106.669998,108.480003,1521900,107.249838
2016-02-23,108.639999,108.809998,107.629997,107.910004,1523100,106.686302
2016-02-22,109.419998,109.529999,108.489998,109.349998,2280700,108.109967
2016-02-19,108.559998,108.720001,107.830002,108.089996,1682500,106.864253
2016-02-18,109.010002,109.25,108.580002,108.849998,1678100,107.615637
2016-02-17,108.00,109.260002,107.629997,109.18,1913800,107.941897
2016-02-16,108.269997,108.50,106.610001,107.370003,2322300,106.152425
2016-02-12,104.82,107.580002,104.18,107.489998,2095900,106.271059
2016-02-11,103.730003,104.559998,103.07,103.769997,2544600,102.593243
2016-02-10,106.349998,107.650002,105.599998,105.720001,1584500,104.521134
2016-02-09,103.949997,106.139999,103.769997,105.919998,1983600,104.718863
2016-02-08,105.18,106.00,103.93,105.599998,3409300,104.402492
2016-02-05,107.489998,108.00,106.010002,106.290001,2756600,105.08467
2016-02-04,106.760002,107.57,106.589996,107.489998,1607000,106.271059
2016-02-03,106.349998,107.510002,104.739998,106.889999,2085000,105.677864
2016-02-02,105.50,106.440002,105.50,106.029999,1730200,104.827616
2016-02-01,106.790001,107.349998,106.169998,107.010002,1843800,105.796506
2016-01-29,105.279999,107.07,104.970001,107.040001,2195900,105.826165
2016-01-28,103.790001,104.82,103.040001,104.470001,1391400,103.285309
2016-01-27,103.07,104.75,102.730003,103.309998,1694500,102.13846
2016-01-26,102.260002,104.00,102.18,103.25,2018200,102.079143
2016-01-25,102.529999,103.400002,101.550003,102.080002,2930000,100.922412
