Date,Open,High,Low,Close,Volume,Adj Close
2016-06-24,60.48,61.700001,59.34,59.599998,43315200,59.599998
2016-06-23,63.700001,64.150002,63.529999,64.050003,16427700,64.050003
2016-06-22,62.950001,63.709999,62.68,62.709999,12535000,62.709999
2016-06-21,62.73,63.00,62.139999,62.950001,11400300,62.950001
2016-06-20,63.450001,63.849998,62.34,62.369999,12191300,62.369999
2016-06-17,62.299999,62.709999,61.93,62.279999,15453600,62.279999
2016-06-16,61.450001,62.299999,60.900002,62.220001,16776500,62.220001
2016-06-15,62.41,62.98,61.91,61.970001,15628600,61.970001
2016-06-14,62.68,63.470001,61.68,62.080002,19469100,62.080002
2016-06-13,63.48,64.339996,63.259998,63.27,14314900,63.27
2016-06-10,63.93,64.07,63.580002,63.84,16555900,63.84
2016-06-09,64.790001,64.900002,64.269997,64.75,10771000,64.75
2016-06-08,64.93,65.480003,64.919998,65.25,9378700,65.25
2016-06-07,65.449997,65.739998,65.040001,65.059998,9899800,65.059998
2016-06-06,64.639999,65.760002,64.599998,65.279999,13137400,65.279999
2016-06-03,64.25,64.860001,63.549999,64.639999,20225100,64.639999
2016-06-02,65.519997,65.809998,65.160004,65.809998,10582800,65.809998
2016-06-01,64.760002,65.919998,64.260002,65.690002,13888900,65.690002
2016-05-31,65.730003,65.82,64.959999,65.269997,14931900,65.269997
2016-05-27,65.209999,65.459999,65.050003,65.43,10070000,65.43
2016-05-26,65.57,65.580002,64.910004,65.029999,9243000,65.029999
2016-05-25,64.940002,66.199997,64.919998,65.519997,18935200,65.519997
2016-05-24,63.939999,64.769997,63.810001,64.540001,13816000,64.540001
2016-05-23,63.450001,63.869999,63.16,63.459999,9324900,63.459999
2016-05-20,63.860001,64.190002,63.369999,63.509998,11689500,63.509998
2016-05-19,63.529999,64.220001,62.900002,63.389999,15875400,63.389999
2016-05-18,61.700001,64.169998,61.689999,64.040001,24007100,64.040001
2016-05-17,61.43,62.16,61.150002,61.66,12122500,61.66
2016-05-16,61.209999,61.990002,61.00,61.66,10898500,61.66
2016-05-13,61.700001,62.400002,61.02,61.200001,14396600,61.200001
2016-05-12,62.27,62.560001,61.369999,61.77,10996100,61.77
2016-05-11,61.970001,62.599998,61.810001,61.810001,11200300,61.810001
2016-05-10,61.549999,62.259998,61.349998,62.040001,11708900,62.040001
2016-05-09,61.369999,61.889999,61.049999,61.209999,11191600,61.209999
