Date,Open,High,Low,Close,Volume,Adj Close
2016-06-24,115.07,117.120003,115.00,115.629997,13238200,115.629997
2016-06-23,117.199997,117.379997,116.68,117.379997,6413500,117.379997
2016-06-22,116.540001,117.209999,116.309998,116.459999,5824400,116.459999
2016-06-21,116.989998,117.150002,116.18,116.18,5378300,116.18
2016-06-20,116.599998,117.139999,116.43,116.540001,5563100,116.540001
2016-06-17,116.620003,116.669998,115.010002,115.480003,10702200,115.480003
2016-06-16,115.690002,116.889999,115.220001,116.639999,6664300,116.639999
2016-06-15,117.639999,117.739998,116.339996,116.410004,6254100,116.410004
2016-06-14,116.449997,117.18,116.300003,117.120003,6363500,117.120003
2016-06-13,117.129997,117.639999,116.790001,116.790001,7675200,116.790001
2016-06-10,116.739998,117.230003,116.360001,117.010002,6051300,117.010002
2016-06-09,115.779999,117.190002,115.610001,117.00,7371100,117.00
2016-06-08,115.519997,115.949997,115.410004,115.800003,5370100,115.800003
2016-06-07,116.010002,116.230003,115.449997,115.730003,6411100,115.730003
2016-06-06,114.970001,116.00,114.93,115.769997,6349400,115.769997
2016-06-03,114.470001,115.389999,114.120003,114.760002,6874000,114.760002
2016-06-02,112.870003,114.650002,112.860001,114.489998,7307600,114.489998
2016-06-01,112.690002,113.059998,112.07,112.779999,4748900,112.779999
2016-05-31,113.260002,113.629997,112.32,112.690002,9050700,112.690002
2016-05-27,113.040001,113.339996,112.690002,113.059998,4457300,113.059998
2016-05-26,113.110001,113.32,112.849998,112.900002,3861800,112.900002
2016-05-25,113.18,113.730003,112.849998,113.349998,5453800,113.349998
2016-05-24,112.519997,113.50,112.519997,112.690002,6106900,112.690002
2016-05-23,112.769997,112.82,112.040001,112.160004,6444700,112.160004
2016-05-20,112.199997,112.919998,111.760002,112.639999,7432200,112.639999
2016-05-19,112.989998,113.040001,112.199997,112.849998,8232200,112.049996
2016-05-18,113.610001,114.029999,112.879997,113.589996,8267900,112.784748
2016-05-17,114.540001,114.559998,113.239998,113.830002,9233900,113.023052
2016-05-16,113.389999,114.629997,113.309998,114.440002,6222900,113.628728
2016-05-13,113.900002,114.089996,113.360001,113.559998,6779900,112.754962
2016-05-12,114.50,114.760002,113.540001,114.230003,7156300,113.420218
2016-05-11,114.57,114.760002,114.309998,114.370003,6680700,113.559225
2016-05-10,114.00,115.00,113.919998,114.669998,8356400,113.857094
2016-05-09,112.980003,113.989998,112.730003,113.720001,6512700,112.913831
2016-05-06,112.580002,113.050003,112.279999,112.739998,6099900,111.940775
2016-05-05,112.080002,113.099998,112.040001,112.879997,5404300,112.079782
2016-05-04,112.040001,112.540001,111.699997,112.220001,5214600,111.424465
2016-05-03,112.559998,113.099998,112.120003,112.690002,7554500,111.891134
2016-05-02,112.220001,112.790001,111.93,112.75,5178800,111.950706
2016-04-29,112.059998,112.220001,111.510002,112.080002,7774500,111.285458
2016-04-28,112.099998,112.709999,111.639999,112.480003,6640000,111.682624
2016-04-27,112.959999,113.199997,112.459999,112.769997,5759300,111.970561
2016-04-26,113.449997,113.559998,112.650002,112.910004,5853600,112.109576
2016-04-25,113.309998,113.550003,112.480003,113.510002,6139900,112.705321
2016-04-22,113.43,113.75,112.830002,113.32,7508700,112.516665
2016-04-21,113.309998,113.730003,112.769997,113.57,7884500,112.764893
2016-04-20,113.190002,114.190002,113.050003,113.580002,8213400,112.774824
