Date,Open,High,Low,Close,Volume,Adj Close
2016-06-24,82.610001,83.82,81.989998,82.260002,12128700,82.260002
2016-06-23,83.809998,84.209999,83.57,84.209999,7303600,84.209999
2016-06-22,83.50,83.760002,83.290001,83.57,4930900,83.57
2016-06-21,83.089996,83.779999,83.089996,83.410004,6465800,83.410004
2016-06-20,83.519997,83.699997,83.029999,83.040001,6152500,83.040001
2016-06-17,83.309998,83.440002,82.349998,83.129997,11681000,83.129997
2016-06-16,82.669998,83.610001,82.660004,83.410004,6629000,83.410004
2016-06-15,83.400002,83.50,82.82,82.949997,7045400,82.949997
2016-06-14,82.550003,83.370003,82.269997,83.349998,6857500,83.349998
2016-06-13,82.959999,83.400002,82.529999,82.57,6138700,82.57
2016-06-10,82.769997,83.339996,82.610001,83.199997,6825300,83.199997
2016-06-09,82.580002,83.260002,82.43,83.169998,6138700,83.169998
2016-06-08,82.370003,82.75,82.019997,82.650002,4641000,82.650002
2016-06-07,82.760002,82.889999,82.25,82.32,6316800,82.32
2016-06-06,82.400002,82.830002,82.230003,82.769997,5285500,82.769997
2016-06-03,81.93,82.489998,81.779999,82.470001,6299800,82.470001
2016-06-02,81.529999,81.949997,81.330002,81.949997,5184500,81.949997
2016-06-01,80.949997,81.800003,80.860001,81.790001,6170900,81.790001
2016-05-31,81.580002,81.82,80.739998,81.040001,6392200,81.040001
2016-05-27,81.269997,81.660004,81.160004,81.43,4212000,81.43
2016-05-26,81.480003,81.599998,81.089996,81.220001,4560400,81.220001
2016-05-25,81.080002,81.769997,81.010002,81.480003,6049800,81.480003
2016-05-24,80.300003,81.379997,80.300003,80.970001,6292400,80.970001
2016-05-23,80.050003,80.330002,79.849998,80.199997,5617000,80.199997
2016-05-20,80.440002,80.50,79.790001,80.019997,6518000,80.019997
2016-05-19,79.639999,80.220001,79.449997,80.190002,6229900,80.190002
2016-05-18,80.589996,80.769997,79.410004,79.849998,8325200,79.849998
2016-05-17,81.639999,82.059998,80.330002,80.620003,10091300,80.620003
2016-05-16,81.010002,81.889999,80.75,81.629997,6467600,81.629997
