Date,Open,High,Low,Close,Volume,Adj Close
2016-06-24,89.879997,90.800003,89.150002,89.389999,19463600,89.389999
2016-06-23,91.93,92.07,91.190002,91.800003,9343600,91.800003
2016-06-22,91.839996,91.93,91.010002,91.169998,8655000,91.169998
2016-06-21,90.720001,91.639999,90.25,91.529999,8521400,91.529999
2016-06-20,91.290001,91.589996,91.07,91.120003,9313800,91.120003
2016-06-17,91.489998,91.589996,90.190002,90.720001,17112700,90.720001
2016-06-16,89.699997,91.389999,89.110001,91.220001,12793100,91.220001
2016-06-15,90.230003,90.900002,90.00,90.160004,10559700,90.160004
2016-06-14,90.449997,90.870003,89.849998,90.43,10057400,90.43
2016-06-13,89.919998,91.43,89.699997,90.589996,11242800,90.589996
2016-06-10,90.400002,90.919998,89.779999,89.980003,10169200,89.980003
2016-06-09,90.18,91.029999,90.110001,90.669998,8887200,90.669998
2016-06-08,91.029999,91.300003,90.529999,90.790001,9526600,90.790001
2016-06-07,89.75,90.919998,89.709999,90.709999,12763800,90.709999
2016-06-06,88.870003,89.50,88.690002,89.339996,8531500,89.339996
2016-06-03,88.440002,88.830002,88.029999,88.370003,9308300,88.370003
2016-06-02,88.209999,88.529999,87.610001,88.529999,9782400,88.529999
2016-06-01,88.43,89.449997,88.129997,89.239998,7923000,89.239998
2016-05-31,90.00,90.199997,88.730003,89.019997,12016200,89.019997
2016-05-27,89.400002,90.050003,89.32,90.010002,7478100,90.010002
2016-05-26,90.25,90.459999,89.269997,89.800003,7726600,89.800003
2016-05-25,89.849998,90.370003,89.589996,90.260002,9578400,90.260002
2016-05-24,89.889999,90.400002,89.550003,89.669998,8869700,89.669998
2016-05-23,89.00,89.900002,88.82,89.599998,11671400,89.599998
2016-05-20,90.389999,90.400002,89.379997,89.739998,13150300,89.739998
2016-05-19,88.610001,90.160004,88.449997,90.110001,14397900,90.110001
2016-05-18,89.800003,90.00,88.650002,89.349998,9680300,89.349998
2016-05-17,89.269997,89.910004,89.160004,89.529999,9835600,89.529999
2016-05-16,89.199997,89.669998,89.00,89.57,8638700,89.57
2016-05-13,89.279999,89.660004,88.510002,88.660004,9721100,88.660004
2016-05-12,89.800003,89.93,89.150002,89.669998,10720500,89.669998
2016-05-11,89.160004,89.68,88.720001,88.809998,11660200,88.809998
2016-05-10,88.900002,90.00,88.82,89.989998,12509100,89.239996
2016-05-09,88.599998,88.760002,87.230003,88.57,11159500,87.831833
2016-05-06,87.459999,88.68,87.459999,88.510002,7968400,87.772335
2016-05-05,88.760002,88.970001,87.620003,88.040001,8721100,87.306251
2016-05-04,88.300003,88.739998,87.599998,87.940002,10601100,87.207086
2016-05-03,88.400002,88.629997,87.360001,88.110001,10137400,87.375667
2016-05-02,88.239998,89.480003,88.080002,89.129997,10273700,88.387163
2016-04-29,88.68,89.779999,87.739998,88.400002,17885900,87.663251
2016-04-28,87.860001,88.779999,87.50,88.029999,11276200,87.296332
2016-04-27,87.949997,88.720001,87.330002,88.459999,10463500,87.722749
2016-04-26,87.75,87.940002,87.059998,87.629997,9425900,86.899664
2016-04-25,87.089996,87.400002,86.349998,87.330002,8076400,86.602169
2016-04-22,87.239998,87.639999,86.82,87.529999,9150800,86.800499
2016-04-21,86.589996,87.839996,86.57,86.790001,12075300,86.066669
2016-04-20,86.230003,87.440002,85.970001,86.800003,15247100,86.076588
2016-04-19,85.849998,86.309998,85.220001,86.209999,10354500,85.491501
2016-04-18,84.970001,85.860001,83.860001,85.779999,9097000,85.065084
2016-04-15,85.300003,85.660004,84.779999,84.970001,11280200,84.261838
2016-04-14,85.00,85.900002,84.760002,85.43,10625800,84.718003
2016-04-13,84.50,84.910004,84.040001,84.830002,9235700,84.123005
2016-04-12,83.690002,84.629997,83.370003,84.349998,9986100,83.647002
2016-04-11,83.330002,84.239998,83.279999,83.32,9925000,82.625588
2016-04-08,83.300003,83.449997,82.849998,83.209999,9376200,82.516504
2016-04-07,82.760002,83.169998,82.050003,82.370003,8267100,81.683508
2016-04-06,82.690002,83.459999,82.300003,83.309998,9320200,82.615669
2016-04-05,82.610001,83.129997,81.989998,82.209999,10446800,81.524838
2016-04-04,83.059998,83.900002,82.779999,83.160004,8050200,82.466925
2016-04-01,82.400002,83.389999,82.389999,82.959999,12235300,82.268587
2016-03-31,84.07,85.099998,83.589996,83.589996,13896900,82.893334
2016-03-30,85.029999,85.050003,84.00,84.519997,10807000,83.815583
2016-03-29,83.669998,84.610001,83.160004,84.529999,9977900,83.825502
2016-03-28,84.029999,84.360001,83.699997,84.220001,7490400,83.518088
